"","Sample2_1","Sample3_1","Sample4_1","DI_1","Sample2_2","Sample3_2","Sample5_2","Sample7_2","DI_2","Sample2_4","Sample3_3","Sample4_3","Sample4_4","Sample5_3","Sample9_3","DI_3"
"M425T463_POS",7.13313087061774,6.89330012281267,6.89305518957472,6.35360340031019,7.11237463644653,7.11401416858758,6.85059066098659,6.43676672016233,7.07441002113692,7.02390286834227,6.90861719050746,6.83401217440555,6.84626318806159,7.05804387312999,6.71032376709759,6.444072501274
"M425T435_POS",7.04057955824684,6.67830734665254,6.56981502555736,6.34303879926683,7.12664031167515,6.80072903754083,6.48212251783533,6.20677526329625,6.75562718418852,6.65167876364366,6.516012272998,6.473811233498,6.56298208765424,6.95786606563674,6.35761566178395,6.35637381530103
"M425T921_POS",6.87530826649789,6.86709937745367,6.87158109181739,6.93140767064921,6.86897965180083,6.9033019028023,6.86379646560806,6.89465242676418,6.87718160048874,6.88270988789315,6.88798678218512,6.89324210456665,6.84322771227013,6.88772586916869,6.97006434218236,6.92969937262771
"M425T749_POS",6.95711199356227,6.87161756266716,6.93006291366752,6.91509462642088,7.05741218803514,6.86195444861295,6.89573737108966,6.87533995870186,6.84580593554597,6.98096014088635,6.81354215649442,6.86645303876281,6.87569116929188,6.85828871598267,6.84292078610251,6.72149588741687
"M425T792_POS",6.25320783460456,6.54019406149222,6.48156408661679,6.38784187259108,6.20805963793936,6.48515160764949,6.62973028252293,6.3460304656647,6.42820517859619,6.37123049421993,6.55342037021586,6.44607149255886,6.52100325315473,6.33365383727401,6.49189710813665,6.55242734094446
"M426T67_POS",8.13039409668152,7.89420959076234,8.07252195654956,8.38443967780854,8.15014761193405,8.24728840141166,8.12921713459014,8.28225896835176,8.07309870966796,7.95265076945056,7.71226731336393,8.14067903486388,8.20811695384833,8.21220146710955,8.33399021430947,8.39570830085528
"M426T463_POS",6.65066628280162,6.39254794297063,6.2641645145656,6.257749229041,6.74839445996183,6.70197528202604,6.42852652513394,6.05266202747767,6.68856798432279,6.53022209971675,6.38962441940413,6.37892778914994,6.47508193802465,6.47573385007225,6.22339080180921,5.93431476829519
"M426T814_POS",5.3635751440212,5.56779805837458,5.60677950374991,5.6278352749316,5.46066340866863,5.47083167462236,5.58343830466373,5.52971391169219,5.73376108751017,5.56264308715183,5.63396684809366,5.59517701716931,5.66001816555012,5.71153938393231,5.67780571926087,5.66700950624144
"M426T703_POS",7.7964786977113,8.00554104532036,7.96695337100765,7.89960956733823,7.79402383785562,8.14219528321808,7.92784598671803,8.13258724219923,8.14308352592449,7.9281539010379,7.85064074898397,8.09929438288344,7.94514529054745,7.90132955735971,7.95288023225897,7.9266657540084
"M426T921_POS",6.36620538173004,6.27311462820142,6.27891590581681,6.37275601991166,6.32433401128882,6.35283900314757,6.30689747516234,6.32550078767209,6.28267128259436,6.3605640275391,6.28329104828666,6.24282580117306,6.29600269148448,6.29887176726422,6.39812152761555,6.33018862366959
"M426T846_POS",5.99947948209001,6.15742844767227,6.156414054348,6.11059253694457,6.16541390838196,6.44607820586075,6.13928380375383,6.5892422738345,6.49884357503114,6.28133389443415,6.09847051214824,6.49546909895673,6.26385643578673,6.31636314045786,6.32533786942797,6.20296017972193
"M426T789_POS",5.88826336778364,5.82056275136993,5.73093569001203,5.87103099987518,5.71006811932894,5.84786115031381,5.85009292707619,5.84272681800471,5.72078653668528,5.97547089255279,5.84240328227182,5.6522044432025,5.81885472430418,5.90283424375733,5.70003878799315,5.84557837020511
"M427T235_POS",5.45229465886896,5.88789913354381,5.87195846062333,5.91335434998858,5.66205709552288,5.38232578621148,6.44902677396656,5.70906672373939,6.00292168803364,5.64196186310827,5.67784923690207,6.42570392450729,6.09330451731462,5.84797626866148,5.89817784543597,6.0102825048433
"M427T68_POS",7.27177583030293,6.74032679456892,7.32700865421001,7.61135151927168,7.35505918738353,7.49813112093539,7.33873006340266,7.48261307292328,7.14722345149779,7.15860313228417,7.3606576320722,7.30044268895528,7.3986267567289,7.45764758801983,7.52813276930141,7.58760595910704
"M427T686_POS",6.09212618857359,6.17330422697003,5.86753479803716,5.99012049326423,6.1621608370578,5.89021550689901,6.01177576951232,5.92646299740976,6.54396155237218,6.07761502674322,5.64483435037025,6.03274069942523,6.11493007865498,6.0043204035528,6.42641434567557,6.05179820730152
"M427T204_POS",6.99465737092552,5.80858180079776,6.5410400154911,6.63900093036168,6.99468215093833,6.73994239487823,6.779296748294,6.89702730332528,7.15636815048974,6.58548200694956,6.49610508362911,6.6537699941344,6.22821816359073,6.31763671615961,7.13434513127324,6.66999110856778
"M427T775_POS",6.7279775438696,6.73471951710841,6.58438219656761,5.32198516310557,6.60952121594121,6.68595760151187,6.85419818724597,6.64100730398716,5.19360209897499,6.70179590207875,6.81458219961174,6.82180937305517,6.61759011051224,6.84164969845665,6.71743667189068,6.64253797645315
"M427T443_POS",8.04285367078066,7.78795571979035,7.21704485863655,7.11054500322976,8.03587793671526,7.8277173560648,7.50785776849154,7.41928219604903,7.96584457211093,7.67949691428867,7.4286057681499,7.71223742150962,7.61577566299068,7.97288961111803,7.30888598795674,7.15896585120754
"M427T564_POS",6.92763075741535,6.77003579739389,6.65544151693008,6.07277782827903,6.90041543192829,6.9180507719381,6.57035250478738,6.30290107392374,6.99946104067006,6.56457052079228,6.49618759079657,6.63808053943735,6.66060476256067,6.77640570287347,6.40326965622339,6.21363608187754
"M427T505_POS",7.3752205643648,6.93780724919262,7.11427238696372,6.24112580007577,7.36936818471622,7.36169106913295,7.40534836439663,6.63843574213188,7.25242876394952,7.41808680626194,7.10621722163974,7.21561818755849,7.31639388418018,6.92928578457416,6.70546011125475,6.96712422408133
"M427T472_POS",7.26061135800879,6.86854525311816,6.47030647268356,6.68129219211828,7.16190635203543,7.08500178725115,6.57848716413251,6.72110961360691,6.96826559049644,6.98066577676903,6.74276036149941,6.96542494296762,7.126806098897,6.92264153846944,6.75770883913932,6.709477586688
"M427T703_POS",7.2734465494637,7.46784639056148,7.44661624166371,7.377139403629,7.26771690690297,7.60349424798715,7.39696028857081,7.59809121994982,7.5951114566152,7.40509908140636,7.30102445666362,7.56870576636239,7.41169668355152,7.36161796706918,7.41666836814211,7.39710440057539
"M427T729_POS",6.47346006503871,6.45683241553336,6.54710881614924,6.43473071860356,6.53145093053598,6.5408281477285,6.4931579424918,6.47334554687077,6.50503736222711,6.55157314364743,6.49743474168089,6.45117722153016,6.50604145193492,6.57179972058522,6.50201114505665,6.47500257543125
"M428T204_POS",6.65418120731304,6.45524739476435,6.18816531205843,6.18330540014871,6.57079629974175,6.42281152811954,6.38585534236209,6.47528198934093,6.76843359114525,6.22448755384693,6.15049642482409,6.44119222537489,5.76487449473234,5.90819775457341,6.84321186939905,6.32289637596282
"M428T414_POS",5.89073445081749,6.06511624600043,5.68165006431228,6.12695471104266,5.89544945012474,6.10731569158211,6.03499921400981,6.62950089063005,6.69751808084709,5.76835881648793,5.98269744600028,6.01412682820364,5.74357920755138,6.20798587214815,6.71674811299941,6.19026383091786
"M428T505_POS",6.80066301099267,6.39666717547698,6.61174789268062,6.51162717496929,6.87754328838726,6.85640508846886,6.87109614907501,6.61775047601369,6.70788461805058,6.88741522963827,6.55871485741329,6.67135458317962,6.80889567036,6.25925674528849,6.01643993147711,5.49564070596307
"M428T443_POS",7.49181578814133,7.21551557792129,6.61448485187796,6.5440474052346,7.48019320943535,7.2669147800602,6.91771874832379,6.84500926532575,7.40678013282457,7.12094874557574,6.8836543434187,7.17360939402363,7.02640532201519,7.38987393088063,6.68300995191668,6.55134053717935
"M428T772_POS",6.37426087605619,6.33582783080131,6.39228391794333,6.48069435523017,6.34669434503085,6.69175784338363,6.43360229406643,6.37936837127401,6.31616664350317,6.34762158345677,6.35894160274454,6.27959612278252,6.34843046624103,6.33624285854125,6.35231622540578,6.51478004371245
"M428T746_POS",5.64615382127398,5.88872946894051,5.67877418739057,6.76297098183323,5.55302403032931,6.11302482052006,5.64649945998473,5.55909881479733,5.40248169184181,5.81417717644073,5.54827495109234,5.59504697454027,5.78579129589024,5.89727949503677,5.6202453709069,6.79026710028412
"M428T704_POS",6.3304210790575,6.60931266328146,6.55835023300279,6.51823374996137,6.43332966518775,6.75134953296983,6.55648867212834,6.76363290827674,6.74042680517356,6.49281201112937,6.47640899632203,6.71812623687379,6.54709942618748,6.45527557452009,6.54481339140457,6.55157034850052
"M428T696_POS",6.9261151225826,6.72498435230033,6.80835362823625,6.76974029870983,6.84406987416778,6.5870596849275,6.65764182985727,6.84703919134151,6.62979881479311,6.72219053727171,6.57940781769731,6.59879703306391,6.69404608755625,6.67743120601306,6.79406089715198,6.82512829776522
"M429T790_POS",6.52033012096661,6.38056333108481,6.48630661829873,6.48114573653557,6.47901871515939,6.40906243116134,6.50838639627815,6.4224846974404,6.3616025064064,6.4544991590362,6.42584595864793,6.39765409215531,6.45367064186917,6.40497961741737,6.40575907841732,6.49480036872223
"M429T105_POS",5.83127719820168,5.92242672571891,5.94291075528257,5.65511445700049,5.96993202001788,5.49709735019139,6.19880886274362,6.51849087064003,6.43778580733939,6.08127285031122,5.94264153607053,5.93636436906792,5.88964347916225,5.85349232885103,6.11907134974076,5.61260007550556
"M429T807_POS",6.1578261861053,6.26654075149447,6.12973221021077,6.31397263387698,6.22709308978181,6.43461401584155,6.29072670970242,6.38022678466716,6.24216908966281,6.25195986474736,6.24742420939176,6.20222299573069,6.34551954461161,6.14318326033427,5.93823681520284,6.30877772138215
"M429T843_POS",5.91218307426628,5.88277203269285,5.90918681803323,5.6828194118766,5.72882321988985,6.10438149901493,5.92589344393429,5.98960822138195,5.87505684218365,6.03873065327479,5.92035754134701,6.11709645170657,6.04335061630053,5.95804132178274,5.99317962554983,5.903434891213
"M429T690_POS",6.65596363880839,6.49311887862689,6.4123986656443,5.80895592529886,6.65321469919095,6.65350233041353,6.16621431026603,6.09620601358648,6.80843165420425,6.58391407308996,6.41375993536025,6.62503972397553,6.26984409597309,6.68446555185959,6.57997289136788,6.33302047292096
"M429T524_POS",6.78543156381376,6.32107013871633,6.35057179229514,5.93848334323608,6.78389970382853,6.48465657199368,6.51112575010217,6.1719350240241,6.41615872547056,6.46582038947367,6.29857417395704,6.14696006671062,6.26296987826557,6.6357743654756,6.03850266062281,5.8910175750377
"M429T450_POS",6.49882210831762,6.14247906298775,6.795335479562,5.78590090296133,7.11847710121276,7.17131045230988,7.39726392643057,6.99098454710545,6.93765747688815,7.1090081550399,6.8057960129354,6.77527570034531,6.78083253523335,6.49257134007209,6.49420007343798,6.34354836805298
"M429T792_POS",6.77883774963142,6.89401479063583,6.8102288653025,6.82768366891384,6.73826994247582,6.85804629670412,6.78124855544028,6.74730403272259,6.78490399957458,6.56855974250834,6.86507277846333,6.72084394670944,6.71287087104489,6.64766914914109,6.8150097073624,6.87792293313741
"M429T600_POS",6.06062155985232,6.12678679789307,6.3227695768636,6.27012606355575,6.07664235658144,5.89584456675081,5.91785168122372,6.11116049292707,5.90121128085355,6.11146204426022,5.87446598960725,5.91637077664129,6.055915810272,6.12519865355515,6.04540641410494,6.23072488670913
"M429T695_POS",6.04017150644277,6.01462321052548,5.97244613538069,6.02958855060496,6.061512753742,6.17179439526198,5.99135781716971,6.13972576180074,6.03884003460337,6.15031493431066,5.83492202567616,6.00856636485061,6.07490758137905,6.00693254797303,6.0931144972273,6.25796941813305
"M429T872_POS",6.7149040965432,6.9493669164176,6.98215314976035,6.71821659798261,6.62770954783116,6.8524710088193,7.07148324261109,6.75379675115618,6.5984719832701,6.5677224355364,6.76068058866053,6.91835641649285,6.57540800666291,6.94117108745042,6.66537336568731,6.51673657257716
"M430T69_POS",6.59235826939831,6.57655716883419,6.7881646064997,6.6856086301823,6.84322302263266,6.73664040207277,6.75366602612147,6.79572985180509,6.19787627305507,6.76773899045828,6.60675178183036,6.45376681436297,6.5371778491572,6.57906755698725,6.56080032325243,6.11044747533259
"M430T202_POS",7.48088012401771,7.20766676588826,7.42862052732388,7.81900350452506,7.48278186735749,6.89209590806275,7.26337579044833,7.1376555041164,7.10043930223994,6.99212195165949,7.08766098952504,7.12075136976318,7.10329058341823,7.49105087954087,7.75507448759265,7.87207088341649
"M430T582_POS",5.81868103375266,6.46050652315564,5.78361455624356,5.89161472643131,5.79266292523603,5.96018753422695,6.05225492907499,6.26764904171466,6.1066998376287,6.08905787417835,6.91516824177563,6.04174063711853,6.07635019324043,5.68248602275379,6.25718794426492,5.96784725547234
"M430T807_POS",5.66406102173415,6.007522858334,5.60752034249306,5.67108724116967,5.6773243668609,5.81496588282349,5.8057279438077,5.70235833340722,5.9848983141859,5.9183662319838,5.94419734669177,5.74087820036574,5.80786637595992,5.58921762151057,5.83069493634377,5.73181939312965
"M430T689_POS",6.05233760319401,5.83275298843885,5.75504352165773,5.96873983536854,5.92437783296996,5.87362241833978,5.99659582451344,5.92512396823163,6.14901654607883,6.04098152656085,5.61771555961014,5.709210629315,5.99857864029412,5.98058967407485,5.81130566173393,6.13369264891472
"M430T790_POS",5.69400592804047,6.06154775227701,6.05474608177786,6.01375995473039,6.16948714797474,6.11593898004623,6.36587308105893,6.32170971552014,6.13502269503009,6.24082311402175,6.09467803216986,6.2050948789594,6.0126313632611,6.16376433830067,6.16361735123884,6.12690026466736
"M431T331_POS",6.65819255520541,6.17299332843816,6.41529564498903,6.36957894337493,6.5936276493731,5.95941745047908,5.7072444933772,5.89101603152174,6.23166480336525,6.02740197601849,6.30271255019356,5.71839429866365,6.17050036240731,6.27957827733199,5.69389269062406,6.36635219672957
"M431T202_POS",6.78025881154229,6.47844125713797,6.72666837276583,7.11235797267932,6.77447510213405,6.11230937685623,6.5127064907566,6.40778601716685,6.39833118365625,6.20950279280897,6.29592481451065,6.38728238737643,6.31483693118489,6.7651103037869,7.03704692657842,7.15486874481404
"M431T149_POS",5.99892520080815,6.13003500244882,5.94570211532907,6.21361008045697,5.9323586156877,5.96643124640451,5.64117448207347,5.88070003745036,6.02432798199773,6.15860958240359,6.46268819158541,6.41920677797987,5.59040273454447,6.10669587011087,6.06335446869857,6.3090089966368
"M431T652_POS",7.1392772239296,6.22116946440535,6.4585082237295,6.45670506775935,7.1084084480877,6.85713114755917,5.98211976507581,5.57232270861727,6.3501553016753,7.04121452370383,6.92074557410266,6.88113014227553,6.91697041939208,6.0161763410846,5.75877244964099,6.56326903127646
"M431T840_POS",6.55036304978222,6.3226789173291,6.58425252589702,6.10893287782177,6.5546631717771,6.8202967823446,5.82225184557005,6.75051500683342,6.51589905210298,6.35184564751664,6.3735529110663,6.28275212332424,6.44569506703389,5.80557815044221,6.75757561862201,6.23466217725758
"M432T87_POS",6.18524826729174,5.97600245953182,5.76110840043594,5.88044165345227,6.18885511591605,6.22669656217862,5.77392114123852,5.70490991359676,6.00915404876152,5.54210640903829,6.44280595333482,6.1382819064239,5.90840570460804,6.05338557037494,6.11033695969093,5.80221874235154
"M432T382_POS",6.44406253198312,6.8406348860675,6.93096945708299,6.4173651486696,6.46933853722635,6.141359381109,6.75965090316895,6.96453917951949,7.00249326127323,6.20263129049872,6.12562421579594,6.52132435752778,6.18973779326922,6.31303875189748,6.83195670758385,6.45460105119374
"M432T202_POS",5.98585039299645,5.6049501349168,6.03622824387152,6.37784711509677,5.89304614618887,6.21563877547604,5.73852886626298,5.3491926811254,6.16737029491014,5.26988546750379,5.89764170338197,5.42923836683405,6.09595531699621,5.92471276393942,6.2428395191085,6.36358093466645
"M432T707_POS",8.2072918860366,8.05241984853893,8.11151102752221,8.09258569346661,8.21478196710928,8.04012659804487,7.95066641122639,8.13215070437121,8.57562523390149,8.12376316008484,7.98475465081966,7.92331460183438,8.04952909968629,8.5567136381475,7.99951396422075,8.12949498945572
"M432T289_POS",6.38143834106199,6.72725965310006,6.66945617222953,6.49121864255998,6.37831823556341,6.75230003616458,7.10072745213275,6.33714567088656,6.13029548005816,6.44144367185578,6.5014566393866,6.37485813987526,6.53164052546879,6.39517101355288,6.22145733013549,6.5023284432377
"M432T653_POS",6.64420746465507,5.5300640988228,5.87302414947996,6.34190905601907,6.64016178084072,6.34185122163531,6.1454887967678,5.8240717309743,6.46785139118019,6.48174503553982,6.33741398066292,6.32282310868302,6.42477331905969,5.73636097774763,6.63938855410134,6.29378553019989
"M433T216_POS",6.06503503037764,6.13034436500582,6.20170228533677,6.12355479025138,6.04440258291898,6.2168989236185,6.39177355395714,6.2248489163739,6.59280534108925,5.77570806033373,6.15550325683948,6.16061302969056,6.35401073077946,5.88456998849651,6.5150506015847,6.18970554549747
"M433T707_POS",7.63333287202066,7.46800479380981,7.52325255224932,7.52495896048796,7.62392568576606,7.4631771076049,7.37888418162135,7.53592972792032,7.99261857232703,7.5274241962131,7.40426973144672,7.31945377422552,7.4430996779766,7.96770696449548,7.39504413365321,7.52288595799659
"M433T772_POS",5.95113939677785,5.94951386193066,5.95181655394279,6.08337171765164,5.97564270513332,6.23121684832461,5.92914752053937,5.9161377744121,6.04688254852602,5.96951748076328,5.99266188626011,5.96504261811381,6.00064720153506,6.08702589657577,6.03012373926877,6.1890179070498
"M433T289_POS",5.64331088698505,5.84831464827279,5.82225470422983,5.49494691817077,5.61257662666742,6.10523290781277,6.37113517256842,5.65227756561964,5.53969989632789,5.56887596761736,5.66456589356618,5.47625680292568,5.68602073574808,5.72012272994145,5.76167653843127,5.69859578578334
"M433T907_POS",5.58705835310667,5.65981034693757,5.67740078202049,5.64735384300335,5.45051414836192,5.7237353585709,5.58762615938648,5.72877045764458,5.61303641346145,5.69100412897305,5.58281070249573,5.649911960835,5.66439657123929,5.68984004423621,5.6850056033473,5.59031921381864
"M433T815_POS",5.76194020032006,5.59478063410572,5.78466274150887,5.83125536363854,5.68843223115022,5.74964616427845,5.70872189649704,5.62698936974998,5.59828006691574,5.61786713257004,5.62117852165179,5.65759292542156,5.67047574174553,5.65261165325162,5.7521368691245,5.79208419489561
"M434T192_POS",5.63956775715199,5.73571652534465,5.74649983185478,5.78039712497542,5.65096660662846,5.59369841149897,6.10514673646889,6.04320051919025,6.55055181317585,5.89091182822122,5.88783660923173,5.88236274702444,5.61945292251618,5.71230469384217,6.28659849210171,5.52858423093351
"M434T336_POS",5.72358552374261,5.69435976032401,5.7863303280441,5.85307293721853,5.63299468185152,5.87055677037874,6.15512354911781,5.87372922432595,5.90812240356957,5.73900805841367,5.9691389246661,5.94454722038853,6.2910710250881,5.58130635558305,6.02880551370954,5.7694751071273
"M434T296_POS",5.71172813914005,5.44651453726323,5.82415597323808,5.53899566035322,5.64507993409868,5.68512689182158,6.2314221834137,5.73976796623649,5.63767147057509,5.57717928635553,5.58096917702519,5.7704420416651,6.09555986556605,5.65559820572745,5.66006139912707,5.59049571176918
"M434T321_POS",5.92923492276048,5.72500428938841,5.46977065343027,5.59651220329607,5.89640209039217,5.87499128768376,5.90961418507317,6.43699072859347,6.71569992813682,6.00940474078493,6.09775554094646,5.64032783380072,5.91574128423166,5.85830425515079,6.2393366033465,5.72210264227834
"M434T707_POS",6.83019198366842,6.65485250459332,6.71633228351984,6.67116907969419,6.81132979978763,6.66688993818722,6.51011430564066,6.73376496065099,7.19537704355135,6.74682171557805,6.59518609172198,6.51087425327994,6.63663333516316,7.15324280546104,6.62161349813956,6.742925386231
"M434T722_POS",6.77462795804672,6.82717331722253,6.84076910875099,6.76279530122777,6.75671580551892,6.68073037972011,6.70722326798533,6.76497101243341,6.59926858707113,6.68968655963002,6.79586172331244,6.73078048288684,6.79937843417986,6.64243552274611,6.79447882189028,6.87313796394018
"M435T463_POS",6.11771603765183,5.94250589577781,5.94425020495347,6.02326364474979,6.34415277443386,6.33743207775139,6.07596721839125,6.06159619613317,6.34544237274371,6.17872526796301,6.10624784715559,5.97434886800805,5.99044581083001,6.20703803098331,5.95761401711167,6.01051123843311
"M435T288_POS",5.84221270041805,5.86445261914989,5.96178334321053,5.75038360776715,5.99248624654443,5.72378693106107,6.0328606701275,5.89084989359703,6.22068298726819,5.92722518978475,5.77514728340061,5.99473538248647,6.01317853777392,5.74283980416261,6.18716320492213,5.78292551144824
"M435T793_POS",5.68182863312656,6.36155366737243,6.07190726161828,5.8478748471161,5.76353226435935,6.01405977630482,5.79902524400427,5.8218393033205,5.77411362357684,5.45585781362639,5.97229726091487,5.59187655027749,5.3397851704948,5.72995977298341,5.8811897714179,5.84075639895462
"M435T314_POS",5.90632187572188,6.21314792454402,6.09628717535675,6.07722765793016,6.03324340052285,6.47722322568259,6.15670455122893,5.65412242255036,5.96731376789741,6.29177488627937,6.29560766002179,6.16500670002696,6.21300620826263,6.21388572978366,5.86468863593867,6.03672185916465
"M435T928_POS",6.18380667436943,6.28779834272346,6.91506143301243,5.82715908971083,6.30425728132063,6.38822334105265,6.77274208546031,6.11065872225956,5.95711761551516,6.36979985095846,6.23946985408167,6.47428046719439,6.24358245216606,6.01186800401461,5.77882037632026,5.95812072331869
"M435T839_POS",5.84774353435195,5.92198412093066,6.09090899538092,5.96138454737648,5.79932953961154,5.66365753038679,5.76023581159464,5.76225392708126,5.78616111446211,6.03584745439838,5.61098914850391,5.74270054814589,5.94410510191086,5.78920985226936,5.69570539874139,5.93612737846962
"M435T695_POS",6.95568500877523,6.96320258223051,7.02293954116316,6.99790817450593,6.94810346931986,6.91729191672079,6.94563696578782,6.93310961242928,6.84475665266223,7.01965894067492,6.84484598458751,6.84572517944654,6.92010696402855,6.89810908400968,6.94924918298084,6.99442851683837
"M435T722_POS",5.88181441666187,6.03401990492563,6.13153818110553,6.02796558469613,5.84951349469305,5.7828764558804,5.99957442242767,5.97959373318415,6.15883399267521,6.0013217080213,5.97816568794383,5.87727239121884,6.11567194716728,6.04478016740956,6.00273636487101,5.68009959200399
"M436T816_POS",6.32164445273048,6.35800909490579,6.32190260244886,6.25075683380763,6.24348748590428,6.1934594181923,6.28992830361175,6.20067808682303,6.26762305358502,6.29387690709775,6.32833830653266,6.28115506842006,6.25998817372656,6.20278665435927,6.25245252913754,6.15830228025243
"M436T387_POS",6.02590875643818,5.76371176425883,5.73653223078006,6.3586768071472,6.12631635000297,5.63706612883536,5.44633710021652,5.78964778957225,6.32186294867971,5.83778644186891,5.93539354073115,5.8382167344965,5.90639795692448,5.98465100808171,6.02771121109887,6.35769944730452
"M436T605_POS",6.11600626174723,6.95407644324963,6.36204466291313,5.83774952522795,6.16482757623952,6.06230848419971,5.60849941651797,6.98302636508138,5.55370212889915,6.29459365052552,7.31967852069117,6.71694800725736,6.51990247741799,6.43778676220618,6.66946802132441,5.88134493218327
"M436T170_POS",6.08206133415801,5.89712320791548,5.95897050625206,5.79566519442362,6.17331059243598,5.89468248700812,6.14121972521756,6.10840994929247,6.2936140257328,5.83790959388505,5.96459357492036,5.45744232292366,5.58355635108412,5.92618666217975,5.7922456011862,5.61437143064154
"M436T819_POS",5.89831564154562,5.76797026067062,5.81546913569278,5.85447820665575,5.84429387936639,5.96409558651764,5.94458363397677,6.04995828614815,6.00032103174547,5.849439548478,5.74316204529926,5.99343172503173,5.95722839813338,5.90753399110113,5.81499764408555,5.97241894806884
"M436T695_POS",6.10941802739123,6.25182550083901,6.20495281055545,6.32647839958296,5.94322087441539,6.32003485291639,6.31354330080407,6.36010535879688,6.11878735247369,6.27849349229164,6.16160663752708,6.02929246244709,6.13194039565587,6.07621288409272,6.19683526173287,6.19943295748854
"M437T403_1_POS",5.9168445174718,5.98586333608534,5.893024502998,5.98070318051228,5.8051600313395,5.8648244352562,5.66610717165174,5.60676000590354,5.50223927112868,5.83949344722936,5.78855783447893,5.82486234846694,5.8377165308385,5.89880933924546,5.83523697258031,6.13369061254978
"M437T448_POS",5.91757005118994,5.83466384691656,6.13976430651491,5.96939024270019,5.90140272760981,5.89442601496056,6.06485670291463,6.06994587816071,5.92891324693508,5.97518929868288,5.87456156311342,5.7867792975976,5.8872495261854,5.95402921491591,5.93351816828807,5.9243773418629
"M437T382_POS",6.06438171638298,6.41371615706958,6.49116638130281,5.82522749920855,5.96646104327105,5.43755559699932,6.28175464695824,6.46991699683807,6.54983648565353,5.65254626774983,5.66682110811028,5.97111282179262,5.73661433937686,5.97491875280409,6.29648242313816,5.87128938929346
"M437T708_POS",8.15738701193374,7.9098456370015,7.96253770461539,8.02321269580564,8.19575787321687,7.95769026434144,7.87207328430241,8.08685375598348,8.34225812519422,8.04286755095788,7.89429185688807,7.93515914206098,7.9569537814458,8.34598774179014,7.96914965247007,7.93384504299438
"M437T931_POS",6.05455158424383,6.06222625525912,6.04406563092744,6.12543197922889,5.93451521597102,5.9029419260484,5.91912157875667,5.93597482313414,5.79300980610619,5.97938235905144,6.1064240971416,5.61990674307625,5.88426685620806,5.98332121549323,5.92499947488336,6.04579258161284
"M437T790_POS",5.82448813326444,5.81569845173256,5.9121893741528,5.93163643876306,5.87226033148115,6.12133370837548,6.0462250092182,6.11703207670012,5.75756234959038,5.79913321383192,5.86807558344438,5.712886157573,5.92675353262848,5.85630621235233,5.87369359616272,6.04559877467291
"M437T473_POS",6.24260827742295,6.51276832598982,5.90497337108951,5.9401321228684,6.21988186649767,6.46619088460814,5.946290357135,5.85765405560613,5.74897337375207,6.09829803112173,6.45032844812771,6.10428506901364,6.39197447179321,5.86833640699949,5.79663806782565,5.9611503626869
"M437T815_POS",6.52368601668925,6.53532389452362,6.54096881833847,6.56960392586877,6.59567006439795,6.68399657673902,6.52495278546028,6.62414105322179,6.5664717962412,6.61076168271404,6.54278725104232,6.57927557767657,6.61871745748573,6.58055971714516,6.6088143620764,6.57211433749413
"M437T742_POS",6.45606502825348,6.16054140995234,6.3291683804586,6.09191323153709,6.50033663599122,6.22330122192636,6.16816629542836,6.10293130042238,6.42950286008653,6.31674174392105,5.89631832184691,5.97161961191028,6.25109318397129,6.0603158036217,6.04582921078455,6.11646211589607
"M438T78_POS",7.02449378107843,6.80273775276344,6.63428906821287,6.93478076521842,6.96070119030891,6.68788060923052,6.59977224322538,6.53132191201374,6.18403858532852,7.04733410609361,6.72217001398893,6.32671858128676,6.15579009607583,6.27742543619934,6.73924601091166,6.9026939443132
"M438T708_POS",7.57554198121193,7.2828124827666,7.35090622409595,7.41425552783219,7.60576075591589,7.35771307239579,7.27975002974273,7.49244399201231,7.75101298492083,7.44670380812651,7.27936219412101,7.34846803094502,7.34875345182681,7.74040221223238,7.39546495970627,7.346691274562
"M438T724_POS",6.04155563781068,5.99776490551954,5.88220020910499,5.86501586618688,5.9825026460188,5.97107278994059,5.98472387233579,5.90778258018123,5.8197391093182,5.9972338619822,6.01955587245354,5.97209905858321,5.96771993643479,5.81356576009947,6.04343237996689,6.10367814494635
"M438T778_POS",6.14533629530638,6.11714234646475,6.12941349061378,6.15028492187025,6.08153575882112,6.09680240398654,6.04537997167256,6.07185110339718,5.93558088994181,6.1791077830133,6.20158401495286,6.12718978948044,6.12807250551051,6.07293297033713,6.14222397337788,6.17011020926345
"M438T810_POS",7.48184098828053,7.49169922374132,7.41983491592265,7.48027092425248,7.38890281982992,7.50476202058137,7.41657567370764,7.41637531516199,7.48336528776648,7.47593223051136,7.53028274178864,7.4289220798262,7.4251104633384,7.51113089806963,7.43792221346528,7.46106094637926
"M438T789_2_POS",6.64271581278976,6.68680975952764,6.6713715051177,6.61293656308213,6.60218328097806,6.58709277381501,6.49361427008523,6.49643993203895,6.54361121125613,6.66122591013756,6.68414988669565,6.48996981170292,6.42764857974463,6.50537528933259,6.60011560593809,6.56613764186754
"M438T908_POS",7.01735962722198,6.90842313967674,6.8456016201986,7.07450101936445,7.16019210293721,7.08558568215278,6.96632938302213,6.91303631116413,6.8900171094565,7.01867961642679,6.34876852331036,6.84843012826002,6.92135497656785,6.93617848571138,7.01704884786014,6.88774228239271
