peak.name,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,QC,Size1,Size2,Size3,Size4,Size5,Size6,QC_N,QC1_1,QC1_2,QC2_1,QC2_2,QC3_1,QC3_2,QC4_1,QC4_2,Size_1_1,Size_1_2,Size_1_3,Size_2_1,Size_2_2,Size_2_3,Size_3_1,Size_3_2,Size_3_3,Size_4_1,Size_4_2,Size_5_1,Size_5_2,Size_6_1,Size_6_2
M190T285_NEG,190.0427471144526,190.02500872713222,190.04300090296726,285.12811279296875,276.64654541015625,286.98297119140625,4,1,0,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,3645205.3603875022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1681820.047162493,3236640.0438984334,NA,2239165.672072912
M190T300_NEG,190.02495963322082,190.02495963322082,190.04295247829495,300.06256103515625,295.2361145019531,300.06256103515625,3,1,0,0,2,0,0,0,NA,936854.242687496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7014858.258580378,NA,7014858.258580378,NA,NA,NA,NA,NA,NA
M190T522_1_NEG,190.06228351913248,190.0620936296928,190.06243229266775,522.0032958984375,521.0150146484375,525.29693603515625,23,8,3,3,3,2,2,2,896792.6697539126,NA,941736.285283595,332890.44194271084,917503.2522447978,842026.0517601583,1002997.1644031286,684164.156590819,1007451.51930469,885910.6571796857,744855.6649417628,626935.1292522333,960272.4742265606,1306128.4959098033,1403814.0876982415,576761.4285070339,618133.8506315079,576761.4285070339,788062.2747945294,743872.8380541985,1542531.3315653438,1642385.396806236,1090442.0062257028,914065.2450650976
M190T423_NEG,190.09050691021002,190.09030856837128,190.0907997512281,422.7745666503906,421.3349304199219,424.1642761230469,16,7,1,2,2,1,2,1,795781.0506119773,1838272.3751249919,585216.4311093712,NA,NA,1116180.8289642897,640391.6397656255,889941.9287310245,671110.4461432275,NA,529318.4075390653,NA,1006365.2445182279,3362087.5115507934,NA,525837.7546406289,NA,525837.7546406289,607788.5450625019,NA,820602.7368727655,1077255.1038385457,NA,1065654.9406250021
M190T467_NEG,190.10761562445595,190.10747876613408,190.107749997816,466.5252990722656,459.5556640625,469.38482666015625,13,4,2,1,1,2,1,2,469700.9416992166,NA,NA,NA,751921.3696512291,NA,618675.1539017849,NA,458066.1953906251,653021.6870312478,NA,811364.8386093788,338217.8674218733,NA,NA,NA,552239.3934140586,NA,970048.8325406248,1554460.8013888828,470855.2911562495,NA,503587.62863281375,604618.4313325878
M190T522_2_NEG,190.1877443197822,190.18754692827454,190.18785492719775,522.47369384765625,521.8502197265625,523.9219970703125,18,6,3,3,1,1,2,2,352957.89676366677,NA,473226.13051506487,NA,313679.5694851561,NA,551502.5557899303,377362.5107321429,452086.94605713146,511588.50506944215,322855.39912388695,395327.77196986676,441485.0602589287,601306.9911861954,664776.2977265582,NA,351101.5427685535,NA,NA,285717.8916367203,878202.0407664044,1107684.8445852222,699475.1430468819,561715.2542018188
M190T937_NEG,190.3391418310165,190.3374784235326,190.3397325871453,936.9053955078125,934.0390625,936.96868896484375,7,2,1,0,3,0,1,0,NA,NA,NA,NA,NA,295590.93263281084,NA,496267.91787165677,NA,NA,298299.5488643976,NA,NA,NA,NA,444610.15167187445,600268.23585287,444610.15167187445,NA,NA,233224.9343250027,NA,NA,NA
M190T485_NEG,190.33901248395946,190.33901248395946,190.33901248395946,484.805419921875,484.805419921875,484.805419921875,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1792812.2433209151,NA,NA
M190T465_NEG,190.3391793150132,190.3391793150132,190.3391793150132,465.037353515625,465.037353515625,465.037353515625,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4794651.318991898,NA,NA
M191T937_1_NEG,190.74426645369968,190.74403697801836,190.74503894549966,936.96868896484375,934.90997314453125,939.40582275390625,19,8,3,3,0,2,1,2,1497128.2761051182,3697761.667577538,1127648.2741235804,2013330.2814790027,1212046.50631428,NA,1470673.4752427498,4607986.767145423,1369267.9421945997,1073857.464594733,3383724.36123154,2176388.889864271,791639.785863277,1704090.431679679,2035836.5511361572,NA,NA,NA,751456.2251367193,1831653.6413463496,3521840.7358260043,NA,1045066.8079335889,1015842.5327578137
M191T465_NEG,190.74407096884778,190.74394473898718,190.7441971987084,464.8086395263672,461.6157531738281,468.00152587890625,2,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7525449.438499997,10685535.601635445,NA,NA
M191T937_2_NEG,191.01886777433546,191.01859204067551,191.01898667450547,936.9185791015625,934.9564208984375,938.9842529296875,24,9,3,3,3,2,2,2,1218858230.3512514,2542823729.8433447,718661358.0115008,1346566422.7710845,786920387.224983,1579124265.8967493,758072584.4692568,1684714695.2572181,734462567.7046254,699674118.348534,1338461676.578274,839923144.2808557,817589644.7965717,578694625.5341605,882843434.1866729,2027124866.0565562,1655867661.4926553,2027124866.0565562,772336778.026758,1043929311.9620117,1855196416.7628386,1100121252.6718528,791176420.3996906,850177518.1299998
M191T497_NEG,191.01888787962073,191.01865188133726,191.01908323665924,497.3360900878906,484.04925537109375,514.874,25,9,2,3,1,2,2,1,288917986.7377509,483523879.04508376,216159137.9672308,663926256.253334,142789309.021635,294773538.39085656,142009550.98911527,94230993.3809584,126925151.20707662,34165965.52687503,NA,135836570.3863632,602755633.1946247,323170732.8705441,177205584.328615,NA,89761231.51670454,NA,56066085.863653965,70584017.05333333,1110648783.66167,1613012775.7553344,NA,896047093.4583075
M191T549_NEG,191.01887410898354,191.01862079025622,191.01899461755207,548.63018798828125,526.710693359375,565.7232666015625,23,8,3,3,3,1,1,2,857497006.8131157,165953446.35566685,897824295.1365354,940080224.9970505,NA,524916159.99353063,705793584.6488992,128187554.95733306,798722508.8952383,458653811.5087495,1019798821.8142326,290891873.9403118,475152486.0697506,848452936.1194472,497064568.1800951,560134148.4386672,670189572.2311485,560134148.4386672,578745505.7849141,NA,NA,674905016.9325345,885938149.2292497,378817746.2909093
M191T588_NEG,191.01889798855422,191.0187773685034,191.01894430152623,587.5452880859375,578.16632080078125,589.0509033203125,7,1,2,0,2,0,2,0,NA,NA,NA,794185384.9494139,NA,NA,NA,NA,NA,NA,777191465.4720834,552989422.4499763,NA,NA,NA,468881375.00254685,NA,468881375.00254685,NA,NA,1206913362.0814788,2190394038.1993904,NA,NA
M191T681_NEG,191.0189076719891,191.0188009571193,191.01895991333788,681.2094421386719,676.33477783203125,692.46240234375,6,4,0,0,0,0,2,0,NA,711329985.4184976,NA,395710124.1989996,NA,569304769.3188096,NA,463938539.6337127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,575956757.4135603,85487268.02646136,NA,NA
M191T634_NEG,191.01890752576662,191.01879805279722,191.01896090957905,633.74981689453125,630.50567626953125,646.7564697265625,4,2,0,0,0,0,2,0,NA,4030319762.137517,NA,837655268.6018158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268729196.5334825,189555372.3187142,NA,NA
M191T725_NEG,191.0189105180852,191.0188153217356,191.01891403602198,725.12738037109375,718.53961181640625,737.210693359375,4,2,0,0,0,0,1,0,NA,356030062.9684627,NA,324697008.96733284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67808653.51516616,NA,NA
M191T890_NEG,191.01890635134652,191.01889986410816,191.01891645249285,890.4818115234375,882.0802001953125,894.22540283203125,3,2,0,0,0,0,0,0,NA,206229843.69599998,NA,271181882.95899975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M191T773_NEG,191.01891667974888,191.01891453091278,191.01891882858496,772.67462158203125,771.152099609375,774.1971435546875,2,2,0,0,0,0,0,0,NA,464692694.5515788,NA,333471569.1138454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M191T817_NEG,191.01891096337596,191.01890042733916,191.01892149941278,817.49432373046875,813.89825439453125,821.09039306640625,2,2,0,0,0,0,0,0,NA,1351889236.903846,NA,404667972.4235293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M191T472_NEG,191.01889121277947,191.0186699675207,191.03392150859497,471.8046569824219,455.484619140625,483.6571350097656,23,7,3,2,3,1,2,1,153132012.18612388,NA,236921719.28101355,5476315715.491405,NA,574725805.5947639,132685033.1415001,227881778.3668,136514526.0905082,1870850.2585625036,892747195.0293489,487093041.9899414,NA,1816025604.7518594,99623322.35056794,623368466.0125717,156461769.61871177,623368466.0125717,NA,80021601.21954328,3846844833.2663856,6274266315.113053,860635786.2903649,NA
M191T79_NEG,191.0340530612322,191.03388345856754,191.03422782924923,78.63177108764648,61.588035583496094,92.23594665527344,8,2,1,2,1,1,0,1,1727952.8002607168,NA,NA,2449715.730535711,NA,NA,NA,NA,NA,NA,1408441.336491873,NA,NA,1189586.233259999,1227991.6517416658,NA,4865478.317918361,NA,NA,1653313.1236562508,NA,NA,NA,2932158.664750001
M191T363_NEG,191.03397111212192,191.033952830939,191.03397111212192,363.282470703125,363.282470703125,370.1502685546875,3,1,0,0,2,0,0,0,NA,21236440.020519406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11875544.84759377,NA,11875544.84759377,NA,NA,NA,NA,NA,NA
M191T298_NEG,191.0339997548469,191.03398223783424,191.03401727185954,298.19688415527344,298.1953125,298.1984558105469,2,1,0,0,0,0,1,0,NA,28401349.66839843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19833849.63226222,NA,NA,NA
M191T350_NEG,191.03402010648017,191.03400367963977,191.0340365333206,350.2202606201172,347.2422180175781,353.19830322265625,2,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13234952.873491373,NA,NA,NA,NA,NA,NA,NA,NA,NA,24404991.002628688,NA,NA,NA
M191T442_NEG,191.03402206603516,191.03402206603516,191.03402206603516,441.96429443359375,441.96429443359375,441.96429443359375,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1362910.1597656244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M191T398_NEG,191.05520025554293,191.05496531266184,191.05539914883616,397.80418395996094,395.7478942871094,401.7030029296875,24,9,3,3,3,2,2,2,68628941.37046875,79382238.71919945,74360116.8693026,89746031.57740174,73585042.30561458,76003247.20544896,76652275.70777115,76053335.87303263,64537637.19126382,203339808.7105347,532545333.34200054,94536116.20256704,64110380.50167613,60160648.692493945,33821050.69500364,570622530.1242303,33939562.38497224,570622530.1242303,35737759.79959821,40618961.79310345,51582115.98338999,43130518.935968675,95248416.14615606,37276616.76227672
M191T423_NEG,191.05521743261994,191.0550470529752,191.05540153600143,422.6484832763672,421.0435485839844,424.2662658691406,14,4,2,2,2,0,2,2,13889315.953298116,NA,12611989.51249996,NA,13262223.40860547,25377588.41456927,NA,NA,NA,31362624.91799999,NA,18916008.898142017,17079113.081267633,18038300.322900005,NA,93706744.67744856,NA,93706744.67744856,NA,NA,10740066.413263356,11885447.971250013,8502494.297870535,19917309.108921915
M191T379_NEG,191.05522255675336,191.0551076708931,191.05534233297027,379.14129638671875,377.1214294433594,381.95477294921875,13,5,3,0,2,0,2,1,21572924.563421093,NA,18699561.22318424,66428396.433721155,13996977.364859398,27927672.01252942,NA,NA,NA,50581585.0329901,117493393.73889664,20892031.279198512,NA,NA,NA,68198358.5999377,NA,68198358.5999377,NA,NA,12251062.16479689,13609903.687362852,15560671.485408114,NA
M191T64_NEG,191.07367726878627,191.073637178997,191.07392679060501,64.05882263183594,60.14189910888672,67.80549621582031,3,0,0,0,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4572064.04345625,7390056.708758044,NA,3603683.794065001
M191T937_3_NEG,191.29184609616502,191.29146248231612,191.29239763048622,936.98,934.9564208984375,939.919921875,23,8,3,3,3,2,2,2,2614791.702874592,5923845.91957226,1907057.072913456,2990364.169247853,1659783.8406237948,4336034.750455077,1580406.9229275577,NA,1853601.0884531247,2134898.0936183976,4628290.85702886,3003635.680839862,1632960.5150833325,2189583.016656239,2851972.307456755,5178662.083170079,5042644.217199542,5178662.083170079,2171739.280056822,2778705.0599150336,5435024.005946113,3066540.6612656345,2458430.492853055,2287594.7993365787
M191T464_NEG,191.29189075816765,191.29184876760897,191.29193274872637,464.3136444091797,461.6157531738281,467.01153564453125,2,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11571891.479977652,28971302.430666246,NA,NA
M192T936_NEG,191.70014685914748,191.69924288999434,191.70151296527948,935.9405517578125,934.08843994140625,936.96002197265625,11,3,2,0,3,0,2,1,NA,NA,NA,NA,237789.2473265593,NA,438377.1530747098,462034.0520117194,NA,NA,420188.1343883878,272273.5560390628,NA,NA,NA,661241.027698245,475707.7919084852,661241.027698245,NA,NA,580893.3151339282,266578.1478375,276665.8423857411,NA
M192T464_NEG,191.7004807791066,191.69974047516615,191.70122108304705,463.8912353515625,463.6693115234375,464.1131591796875,2,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1843025.8600312434,6313199.812663772,NA,NA
M192T486_NEG,191.69986021123387,191.69986021123387,191.69986021123387,485.8038635253906,485.8038635253906,485.8038635253906,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2375253.8018186367,NA,NA
M192T65_NEG,192.00420668660624,192.0040863039726,192.00441697814617,65.21324920654297,45.848699108886706,67.217041015625,19,9,3,1,3,1,0,2,16159537.966339221,11043510.88256,14728355.684720589,11368859.72589942,18736600.28229261,14867230.710040053,17199942.904723965,8389741.402231243,17512621.227216966,17102066.052897498,15480882.462552633,10658924.520490915,11407859.204310942,NA,NA,12794038.79783792,14523880.254386023,12794038.79783792,8962727.157814585,NA,NA,NA,18437214.816665225,9472729.721357394
M192T958_NEG,192.0042327074711,192.00400625872805,192.00437077535213,958.44525146484375,948.87213134765625,981.62005615234375,25,9,3,3,3,2,2,2,9211209.030975014,26415995.031114794,9872732.049624944,17129639.62953667,11478197.50675003,12560345.378437523,6937486.768494325,31669112.073949445,15129490.329223957,12089629.307266437,25011688.24211018,20558097.83781818,16851903.682475667,25865301.694839943,8305576.523538454,28797183.016145863,28693000.370000765,28797183.016145863,12172081.119256524,6241984.532437469,9404119.58264994,25142070.825953085,7366351.939019241,6734776.8776051225
M192T91_NEG,192.00419304832224,192.00403373947267,192.00439801489406,91.37811279296875,83.20328521728516,93.25495910644531,12,5,0,3,1,1,1,1,NA,25203354.06324147,18957799.763664473,23576826.239117127,NA,NA,18523008.341911763,NA,20369845.907166366,NA,NA,NA,20216972.117859203,26551469.513423268,30901742.950885262,NA,29787694.793694828,NA,22330505.6132,NA,29801970.37408806,NA,NA,16029570.941806672
M192T1012_NEG,192.00420713815592,192.00404018977184,192.0043418301964,1011.787841796875,1006.5629272460938,1013.7266235351562,9,3,0,1,3,0,1,1,NA,NA,NA,28144364.962499987,NA,41774812.07184298,NA,11741589.979375081,NA,NA,NA,NA,NA,11950290.094318207,NA,15182131.243906232,19727597.92036195,15182131.243906232,NA,NA,NA,46077244.793201156,NA,29164061.541057624
M192T1046_NEG,192.0042113893748,192.00403161701422,192.00429604957918,1046.16259765625,1039.6861572265625,1055.8431396484375,8,3,1,1,1,1,1,0,NA,16964441.302031133,NA,18380399.028124887,NA,16504843.420096312,NA,NA,NA,NA,20500090.968291562,NA,NA,27428987.190767013,NA,NA,23590702.779930655,NA,NA,22561987.653333202,23934349.979097046,NA,NA,NA
M192T1025_NEG,192.004226621537,192.0041756390929,192.00428409927258,1025.1798095703125,1023.4418334960938,1029.2513427734375,5,2,0,0,2,0,1,0,NA,21703775.922045466,NA,16885017.122708306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19072562.32941187,NA,19072562.32941187,NA,NA,14757346.440000083,NA,NA,NA
M192T1078_NEG,192.00423934184136,192.00413642786052,192.00425933814807,1077.924560546875,1073.22314453125,1078.91845703125,5,3,0,0,0,0,1,1,NA,11972197.600000046,NA,11413292.86763868,NA,8217656.495833173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16401477.940312712,NA,NA,17297141.27102676
M192T1064_NEG,192.00421454521836,192.00398443333876,192.00429351378216,1064.497314453125,1058.9381103515625,1064.669677734375,4,2,0,1,0,1,0,0,NA,NA,NA,16818866.046250105,NA,NA,NA,16773970.865624875,NA,NA,NA,NA,NA,NA,15262941.607500121,NA,NA,NA,31791159.19218732,NA,NA,NA,NA,NA
M192T450_NEG,192.0042451136759,192.00423557355262,192.0042451136759,450.1632385253906,448.64892578125,450.1632385253906,3,0,1,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3605542.973762031,NA,NA,NA,NA,3001974.1961057754,NA,3001974.1961057754,NA,NA,NA,NA,NA,NA
M192T436_NEG,192.00426000183447,192.0042569022705,192.00426000183447,436.1468200683594,431.860107421875,436.1468200683594,3,0,1,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3581501.9967589206,NA,NA,NA,NA,3621810.2311850893,NA,3621810.2311850893,NA,NA,NA,NA,NA,NA
M192T606_NEG,192.00421224192115,192.00415157947705,192.00427290436525,606.1152648925781,604.7056884765625,607.52484130859375,2,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1505894.7132102342,NA,NA,NA,NA,NA,NA,NA,NA,1509212.8855330562,NA,NA,NA,NA,NA,NA,NA
M192T143_NEG,192.0042743769734,192.0042743769734,192.0042743769734,143.2607421875,143.2607421875,143.2607421875,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20726765.54160001,NA,NA,NA
M192T131_NEG,192.0042570285258,192.0042570285258,192.0042570285258,130.7470703125,130.7470703125,130.7470703125,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18157034.404062502,NA,NA,NA
M192T418_NEG,192.00401291188174,192.00401291188174,192.00401291188174,417.5916442871094,417.5916442871094,417.5916442871094,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3558329.870876205
M192T295_NEG,192.00427843087218,192.00427843087218,192.00427843087218,295.1781005859375,295.1781005859375,295.1781005859375,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6913564.944750014,NA,NA,NA
M192T236_NEG,192.00424655993018,192.00424655993018,192.00424655993018,235.77816772460938,235.77816772460938,235.77816772460938,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16445519.054850005,NA,NA,NA
M192T182_NEG,192.00420969233838,192.00420969233838,192.00420969233838,181.76144409179688,181.76144409179688,181.76144409179688,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19133984.44065624,NA,NA,NA
M192T261_NEG,192.00427218455886,192.00427218455886,192.00427218455886,261.15533447265625,261.15533447265625,261.15533447265625,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25258742.397650752,NA,NA,NA
M192T202_NEG,192.00428003729706,192.00428003729706,192.00428003729706,201.56793212890625,201.56793212890625,201.56793212890625,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18338724.2100268,NA,NA,NA
M192T348_NEG,192.0043051118916,192.0043051118916,192.0043051118916,348.15631103515625,348.15631103515625,348.15631103515625,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16235248.031245446,NA,NA,NA
M192T937_NEG,192.02197393657252,192.02184898350666,192.022360275977,936.96002197265625,934.9564208984375,938.9842529296875,24,9,3,3,3,2,2,2,72074760.13519728,163794105.59476587,38864824.069975,63087813.796022765,44399812.07774221,97636310.87484351,41302624.19381246,101998454.86156286,42701669.98557836,38411947.01925021,79022393.04214367,50878875.87277341,46628143.18096496,32529791.13691872,49595364.4600974,124542775.89491653,100897543.29735443,124542775.89491653,43148866.28548649,59859899.96974995,114197936.15314285,60191560.37890605,43992065.32874596,49299202.062140636
M192T485_NEG,192.0220897303326,192.02188225837384,192.02241688400437,485.04908752441406,475.3294982910156,502.75067138671875,20,6,0,2,3,1,2,2,NA,29233646.156330734,14033529.380571414,NA,16895364.296796873,20104339.95485853,9906209.328789484,NA,24084993.526453108,NA,NA,NA,36515932.57893442,NA,41634271.31402304,30837101.60114578,4968350.127225021,30837101.60114578,NA,4794656.61754688,139003997.9743334,405434093.42556584,17179101.095687505,57320673.461718746
M192T470_NEG,192.02200530336253,192.02191579123985,192.02235542667202,469.8994140625,461.11602783203125,473.6692810058594,11,3,2,1,3,0,2,0,NA,NA,NA,348945731.3600659,NA,34821572.54943534,NA,13243614.166287398,NA,NA,55091649.27725754,39157461.59451385,NA,114698431.09103343,NA,34148394.87139688,9221851.377506234,34148394.87139688,NA,NA,275371357.34359854,386998374.4250001,NA,NA
M192T551_NEG,192.02203385248808,192.0219412501949,192.02236859443062,550.6792297363281,541.2784423828125,561.4114990234375,12,5,0,3,2,0,1,1,NA,13215921.22382813,51990337.35021183,83331189.76305562,NA,11651056.793088593,NA,NA,53617354.696080774,NA,NA,NA,23635028.819019414,56611365.079499975,30680107.750249267,16100636.398277817,NA,16100636.398277817,NA,NA,29427210.14849993,NA,NA,20704758.24008152
M192T513_NEG,192.02223348757497,192.02201930452256,192.022310950223,513.2369689941406,512.51531982421875,516.929,6,3,1,0,2,0,0,0,NA,NA,NA,38145085.28113643,NA,12045472.776593788,21747285.57233654,NA,NA,NA,NA,16424931.066950055,NA,NA,NA,12818556.350749971,NA,12818556.350749971,NA,NA,NA,NA,NA,NA
